song_id,title,artist,lyrics,genre,year,source,scraped_at
52,olmasaydı sonumuz böyle,Ahmet Kaya,"\'AHMET KAYA-OLMASAYDI SONUMUZ BÖYLE\r\n\r\nEm \r\nSakin göllerin kuğusuyduk\r\nAm \r\nSalınarak mavzer yatağında\r\nAm \r\nYarılan ekmeğin buğusuyduk\r\n\r\nAm \r\nGöğsüm daralıyor, yüreğim yanıyor\r\nF \r\nOlmasaydı sonumuz böyle\r\n\r\nEm \r\nDağlarda çoban ateşiydik\r\nAm \r\nDağılarak mavzer yatağında\r\nAm \r\nCeylanın pınara inişiydiklmadı yar \r\n\'",arabesk,Unknown,turkce_akorlar.sql,2025-10-25T21:17:03.281027
53,bahtiyar,Ahmet Kaya,\' \r\nGeçiyor önümden sirenler içinde\r\nC \r\nAh eller üstünde çiçekler içinde\r\nDm \r\nDudağında yarım bir sevdanın hüznü\r\nG \r\nAslan gibi göğsü türküler içinde\r\n\r\nAm \r\nRastlardım avluda hep volta atarken\r\nC \r\nCıgara içerken yahut coblanırken\r\nDm \r\nKimseyle konuşmaz dal gibi titrerdi\r\nG \r\nÇocukça sevdiği çiçeği sularken\r\n\r\nAm \r\nDiyarbakırlıymış adı bahtiyar\r\nC \r\nSuçu saz çalmakmış öğrendiği kadar\r\nDm \r\nGeçiyor önümden gül yüzlü bahtiyar\r\nG \r\nYara aldığı yerde kalan sazı kadar\r\n\r\nAm \r\nBeni tez saldılar o kaldı içerde\r\nC \r\nÇok sonra duydum ki yozgatta sürgünde\r\nDm \r\nNe yapsa etse üstüne gitmişler\r\nG \r\nMavi gök yüzünü ona dar etmişler\r\n\r\nAm \r\nGazetede çıktı üç satır yazı ile\r\nC \r\nUzamış sakalı çatlamış sazıyla\r\nDm \r\nBirileri ona ölmedin diyordu\r\nG \r\nÖlüm ilanında hüzünle gülüyordu\r\n\r\n\',arabesk,Unknown,turkce_akorlar.sql,2025-10-25T21:17:03.281129
54,Şafak Türküsü,Ahmet Kaya,\'Ahmet Kaya - Şafak Türküsü\r\n\r\n-------------------------------------------------------------------------------\r\n-\r\nŞarkıcının diğer şarkıları >>\r\n\r\ne---1--3--4-3--1--4--3--1------\r\nSaçlarına yıııııl\r\n\r\nG---8-------8-6--5-5-----------\r\nB------8-6----------------------\r\ndıııız düşmüş\r\n\r\nB-6-------------------------------\r\nG----8--6--5--5----5/12-12-12-12---\r\nkoparım anne ağlama\r\n\r\nB-6--8-9-8-6-9-8-6-------------------\r\nSçlarına yıııııl \r\n\r\n\r\nG---8-------8-6--5-5-----------\r\nB------8-6----------------------\r\ndıııız düşmüş\r\n\r\nB-6--------------------------------\r\nG----8--6--5--5----5/12-12-12-12---\r\nkoparım anne ağlama\r\n\',pop,Unknown,turkce_akorlar.sql,2025-10-25T21:17:03.281195
55,Ayrılığın Hediyesi (Orjinal Ton),Ahmet Kaya,"\' \r\nŞimdi saat sensizliğin ertesi )\r\nAm \r\nYıldız dolmuş, gökyüzü ayaydın )\r\nBm \r\nAvutulmuş çocuklar çoktan sustu \r\nBm \r\nAvutulmuş çocuklar çoktan sustu \r\nEm )\r\nBir ben kaldım bir ben kaldım )\r\nC \r\nTenhasında gecenin avutulmamış ben )\r\nBm \r\nŞimdi gözlerime ağlamayı öğrettim )\r\nEm \r\nKi bu yaşlar utangaç boynunun kolyesi olsun)\r\n\r\nEm )\r\nBu da benim sana bu da benim sana )\r\nC \r\nAyrılırken hediyem olsun )\r\n\r\nBm - - - - - - - \r\nBm - - - - - - - \r\n\r\nSoytarılık etmeden güldürebilmek seni\r\nEkmek çalmadan doyurabilmek\r\nVe haksızlık etmeden doğan güneşe\r\nBütün aydınlıkları içine süzebilmek gibi\r\nMülteci isteklerim oldu ara sıra, biliyorsun\r\nŞimdi iyi niyetlerimi bir bir yargılayıp asıyorum\r\nBu son olsun, bu son olsun\r\n\r\nEm )\r\nBu da benim sana bu da benim sana )\r\nC \r\nAyrılırken hediyem olsun )\r\n\r\nEm - - - - \r\nEm - - - - \r\n\r\nBm )\r\nŞimdi saat yokluğunun belası )\r\nAm \r\nSensiz gelen sabaha günaydın )\r\nBm \r\nİşi gücü olanlar çoktan gitti\r\nBm \r\nİşi gücü olanlar çoktan gitti \r\nEm )\r\nBir ben kaldım bir ben kaldım )\r\nC \r\nVoltasında gecenin hiç uyumamış ben )\r\nBm \r\nŞimdi gözlerime ağlamayı öğrettim )\r\nEm \r\nKi bu yaşlar utangaç boynunun kolyesi olsun)\r\n\r\nEm )\r\nBu da benim sana bu da benim sana )\r\nC \r\nAyrılırken hediyem olsun )\r\n\r\nBm - - - - - - - \r\nBm - - - - - - - \r\n\r\nKafamı duvara vurmadan tanıyabilmek seni\r\nBeyninin içindekileri anlayabilmek\r\nVe yitirmeden yüzündeki anlık tebessümü\r\nBütün saatleri öylece dondurabilmek için\r\nÇıldırasıya paraladım kendimi\r\nLanet olsun, artık sigarayı üç pakete çıkardım günde\r\nOlsun gözüm olsun, ne olacaksa olsun\r\n\r\nEm )\r\nBu da benim sana bu da benim sana )\r\nC \r\nAyrılırken hediyem olsun )\'",arabesk,Unknown,turkce_akorlar.sql,2025-10-25T21:17:03.281468
56,kafama sıkar giderim,Ahmet Kaya,"\'\r\nArtık seninle duramam, \r\n \r\nBu akşam çıkar giderim.\r\nAm \r\nHesabım kalsın mahşere,\r\nDm \r\nElimi yıkar giderim.\r\n\r\nEm\r\nSen zahmet etme yerinden,\r\n \r\nGürültü yapmam derinden,\r\nAm \r\nParmaklarımın üzerinden,\r\nDm \r\nSu gibi akar giderim.\r\n\r\nEm\r\nArtık sürersin bir sefa,\r\n \r\nNe cismim kaldı ne cefa,\r\nAm \r\nŞikayet etmem bu defa,\r\nDm \r\nDişimi sıkar giderim.\r\n\r\nEm\r\nBozar mı sandın acılar,\r\n \r\nBelaya atlar giderim,\r\nAm \r\nKurşun gibi mavzer gibi,\r\nDm \r\nDağ gibi patlar giderim.\r\n\r\nEm \r\nKaybetsem bile herşeyi,\r\n \r\nBu aşkı yırtar giderim,\r\nAm \r\nSinsice olmaz gidişim,\r\nDm \r\nKapıyı çarpar giderim.\r\n\r\nEm\r\nSana yazdığım şarkıyı,\r\n \r\nSazımdan söker giderim,\r\nAm \r\nBen ağlayamam bilirsin,\r\nDm \r\nYüzümü döker giderim.\r\n\r\nEm\r\nKöpeklerimden kuşumdan,\r\n \r\nYavrumdan cayar giderim,\r\nAm \r\nSenden aldığım ne varsa,\r\nDm \r\nYerine koyar giderim.\r\n\r\nEm\r\nEzdirmem sana kendimi,\r\n \r\nGövdemi yakar giderim,\r\nAm \r\nBeeddua etmem üzülme,\r\nDm \r\nKafama sıkar giderim.\r\n\'",arabesk,Unknown,turkce_akorlar.sql,2025-10-25T21:17:03.281594
57,başım belada,Ahmet Kaya,\' \r\nBugün düşünemeyeceğin kadar başım belada \r\nF \r\nKöşe başları tutulmuş üstelik yağmur yağmada \r\nG\r\nİler-tutar yani yok \r\nDm\r\nİler-tutar yani yok\r\n \r\nFişlenmişim adım-eşkâlim bilinmekte \r\n \r\nÜstelik göğsümde yani tam şuramda \r\nF \r\nKirli sakalıyla bir eşkıya gezinmekte \r\nEm\r\nBaşım belada \r\nAm \r\nAdamın biri vurulmuş sokakta \r\n \r\nCebinde adresim bulunmuş \r\nEm\r\nBaşım belada \r\nAm \r\nTabancamı unutmuşum helâda \r\n \r\nNerden baksan tutarsızlık \r\n \r\nNerden baksan tutarsızlık\r\n \r\nNerden baksan ahmakça \r\nEm\r\nBaşım belada \r\nAm \r\nÜzerime kan sıçramış doğarken \r\n\r\n \r\nUykularım yarıda kalmış \r\nEm\r\nBaşım belada \r\nAm \r\nSenelerce kuralsız yaşamışım \r\n \r\nNere gitsem çaresi yok \r\n \r\nNere gitsem çaresi yok\r\n \r\nNere gitsem çaresi yok yanmışım \r\nEm \r\nSevdim inanamayacağın kadar seni esmer kız \r\nF \r\nKirpiklerimde çırpınan şu tuzlu gözyaşımda \r\nG\r\nİhanetin adı yok\r\nDm\r\nİhanetin adı yok\r\n \r\nNeylersin ki çember daralmakta \r\n \r\nŞimdilik hoşça kal yaban çiçeğim \r\nF \r\nYasal mermisiyle bir komiser yaklaşmakta \r\n\r\nEm\r\nBaşım belada \r\nAm \r\nAdamın biri vurulmuş sokakta \r\n \r\nCebinde adresim bulunmuş \r\n\r\nEm\r\nBaşım belada \r\nAm \r\nTabancamı unutmuşum helâda \r\n \r\nNerden baksan tutarsızlık \r\n \r\nNerden baksan tutarsızlık\r\n \r\nNerden baksan ahmakça \r\nEm\r\nBaşım belada \r\nAm \r\nÜzerime kan sıçramış doğarken \r\n \r\nUykularım yarıda kalmış \r\nEm\r\nBaşım belada \r\nAm \r\nSenelerce kuralsız yaşamışım \r\n \r\nNere gitsem çaresi yok \r\n \r\nNere gitsem çaresi yok\r\n \r\nNere gitsem çaresi yok yanmışım \r\nEm\r\nBaşım belada\',arabesk,Unknown,turkce_akorlar.sql,2025-10-25T21:17:03.281774
58,Doğum Günü,Ahmet Kaya,\'\r\nDm \r\nVaytle vaytle vayle vay vay vay vaytle vay\r\nAm\r\nİnsanların yüzlerini göremiyorum }\r\nBb }\r\nBoğazım düğüm düğüm çözemiyorum } 2\r\nAm }\r\nİstesemde yanına gelemiyorum }\r\n\r\nDm \r\nTutsam şu karanlığı tutsamda yırtsam\r\nDm \r\nAh elim tutuşmasada elini tutsam\r\nDm \r\nSusmasan konuşsan sesini duysam\r\nDm \r\nTutsam güzel yüzünü bağrıma bassam\r\n\r\nAm\r\nDoğum günüm günüm\r\nAm\r\nDoğum günüm gülüm\r\nBb \r\nDoğum günüm diyorsun\r\nAm\r\nDoğum günüm gülüm\r\nAm\r\nDoğum günüm bugün\r\nBb \r\nDoğum günüm diyorsun\r\n\r\nDm\r\nDoğum günün kutlu olsun\r\n \r\nMutlu ol senelerce\r\nAm\r\nSana boncuktan kuş yaptım\r\nBb \r\nKonacak pencerene\r\nDm \r\nKarakollar beni alır sorgular gecelerce\r\nAm \r\nHiç bekleme belki gelmem gelemem senelerce\r\n\r\nAm - - b - - }2\r\n\',arabesk,Unknown,turkce_akorlar.sql,2025-10-25T21:17:03.281871
59,Acılara Tutunmak v2,Ahmet Kaya,\'Ahmet Kaya - Acılara Tutunmak \r\nBm # \r\nAcı Çekmek Özgürlükse Özgürüz İkimizde \r\nBm \r\nO Yuvasız Çalıkuşu Bense Kafeste Kanarya \r\nBm \r\nO Dolaşmış Daldan Dala Savurmuş Yüreğini \r\nBm # \r\nBen Bölmüşüm Yüreğimi Başkaldıran Dizelere \r\n\r\nBm \r\nAğlamakmış Oysa Sevmek Özlemekmiş Oysa Sevmek \r\nD \r\nBulup Bulup Yitirmekmiş \r\nA \r\nDüşsel Bir Oyuncağı \r\nBm \r\nYalanmış Hepsi Yalan Yalanmış Hepsi Yalan \r\nD \r\nSevmek Diye Bir Şey Varmış \r\nA \r\nSevmek Diye Bir Şey Yokmuş \r\n\r\nBm # \r\nAcı Çektim Günlerce Acı Çektim Susarak \r\nBm \r\nŞu Kısacık Konuklukta Deprem Kargaşasında \r\nBm \r\nYaşadım Birkaç Binyıl Acılara Tutunarak \r\nBm # \r\nAcı Çekmek Özgürlükse Özgürüz İkimizde\r\n\r\nHazırlayan: by_CEA\r\n\',arabesk,Unknown,turkce_akorlar.sql,2025-10-25T21:17:03.281973
60,Karanlıkta (Orjinal Ton),Ahmet Kaya,\'Giriş: - # - - # - # - # - \r\n \r\n\r\nCm # )\r\nAksam olur karanliklar cokende \r\nAm# )\r\nDevriyeler adim adim gezende )\r\n\r\nFm )\r\nKar kaplamis solmus guller gorende \r\nC# # # )\r\nSarilip dallarina opesim gelir )\r\n\r\n - # - - # - # - # - \r\n - # - - # - # - # - \r\nCm # )\r\nSanki gokten kar yerine kan yagiyor \r\nAm# )\r\nKar altinda usumuz bir cocuk agliyor)\r\n\r\nFm )\r\nYasli gozleriyle bana bakiyor \r\nC# # # )\r\nAkan goz yasini icesim gelir )\r\n\r\n - # - - # - # - # - \r\n - # - - # - # - # - \r\n\r\nCm # )\r\nİste boyle karanliklar çökende \r\nAm# )\r\nDevriyeler adim adim gezende )\r\n\r\nFm )\r\nYar uykuda ben yine penceremde \r\nC# # # )\r\nDogacak gunesi goresim gelir )\r\n\r\n - # - - # - # - # - \r\n - # - - # - # - # - \r\n\r\n\',arabesk,Unknown,turkce_akorlar.sql,2025-10-25T21:17:03.282085
61,Yakamoz (Orjinal Ton),Ahmet Kaya,\' - - # - - - - # - - \r\n\r\nCm - # - # - - # - # - \r\n\r\nCm # )\r\nYağmur yağar ıslanırsın vay aman ) \r\n # ) \r\nGünes doğar kaybolursun vay aman \r\n )\r\nAy ısığı der durursun vay aman ) \r\nA# # )\r\nYakamozsun sen ) \r\n \r\nCm # )\r\nSessiz sessiz ağlar gibisin vay aman ) \r\n # )\r\nZaman geldi gidecekmisin vay aman \r\n )\r\nBirak ay gitsin sen kal bu gece vay aman ) \r\nA# # )\r\nUmudumsun sen )\r\n\r\nCm - - # - - - - # - - \r\n\r\nCm - # - # - - # - # - \',arabesk,Unknown,turkce_akorlar.sql,2025-10-25T21:17:03.282164
62,Karar vermek zor (Orjinal Ton),Ahmet Kaya,\' - - # - - - #\r\nFm - # - - # - # - # - X\r\n\r\nFm #\r\nMalatya dan çıktım yola yollar yanıyor\r\nFm #\r\nDüşman sarmış dört yanımı kurşun saçıyor\r\n\r\nFm # )\r\nDüşmüşüm bir çukura canım yanıyor )\r\nC# # # X\r\nYaşasam mı ölsem mı karar vermek zor )\r\n\r\nFm - - # - - - #\r\nFm - # - - # - # - # - X\r\n\r\nFm #\r\nBeyler deresinde gardaş pusu kurdular\r\nFm #\r\nDağda çadır çadır aştılar tüfek çaktılar\r\n\r\nFm # )\r\nİlker kardeşi canından canından vurdular )\r\nC# # # X\r\nYaşasam mı ölsem mi karar vermek zor )\r\n\',arabesk,Unknown,turkce_akorlar.sql,2025-10-25T21:17:03.282245
63,Kaçak ve Anne (Orjinal Ton),Ahmet Kaya,\'Giriş: - - - - # - - - - - # - - \r\n \r\nDm \r\nUçtum ateş üstüne dağlansın diye sızım x\r\nDm # \r\nSorma halim ne olur yoruldum anlamsızım x\r\nDm \r\nYağmur doldu içime açım sigarasızım x\r\nDm #\r\nUyuyormusun anne ben geldim vefasızın x\r\n\r\nDm - - # - \r\n\r\nA # \r\nSuç oldu suç üstüne her şarkım her yazım )\r\nDm # x\r\nVuruştum türkülerle kanla beslendi sazım )\r\n\r\nDm - - - - # - - - - - # - - \r\n\r\nDm \r\nBir rüzgarın önünde kaçağım kuralsızım x\r\nDm #\r\nDuyuyormusun anne yalnızım çok yalnızım x\r\nDm \r\nAh dağılsam dizine uyusam doymaksızın x\r\nDm #\r\nSabah olmasa gece kaçmasam dermansızım x\r\n\r\nDm - - # - \r\n\r\nA # \r\nSür beni gül yüzüne ki sende kalsın sızım )\r\nDm # x\r\nAğlıyormusun anne gidiyor hayırsızın )\r\n\r\nDm - - - - # - - - - - # - - \r\n\r\n\',pop,Unknown,turkce_akorlar.sql,2025-10-25T21:17:03.282350
64,Ben gönümü sanan verdim,Ahmet Kaya,"\'\r\nBen gönlümü sana verdim\r\nAm\r\nPare pare yola serdim\r\nE\r\nVakitsiz bir dara düştüm\r\nF\r\nGelmedin yar gelmedin yar\r\n\r\nE\r\nDağlar dağlar sözüm var sana\r\nAm\r\nDuy sesimi sitemim sana\r\nE\r\nYol bekler, gözüm yollarda\r\nF \r\nGelmez oldun gelmez oldun\r\n\r\nE\r\nAnla beni, gidecek yolum yok\r\nAm\r\nSevdamı diyecek yerim yok\r\nE\r\nYüreğimin dayanacak gücü yok\r\nF\r\nGelmedin yar, gelmedin yar\'",arabesk,Unknown,turkce_akorlar.sql,2025-10-25T21:17:03.282401
65,Yalancı Ayrılı (Orjinal Ton),Ahmet Kaya,\' \r\nYoksun umurumda bile değil\r\nE \r\nBaşucumda resmin hala duruyor\r\nAm \r\nYoksun defterimdeki yazın hiç silinmedi\r\n\r\nDm )\r\nEşiğimdeki ayak izin her gün gelişin X\r\nE )\r\nGözlerimce gidişin hiç bilinmedi )\r\n\r\nAm )\r\nVarsın böyle geçsin yabancı günler )\r\nE )\r\nVarsın canımı alsın yine yalnızlık X\r\nDm )\r\nSeninle doluyken baktığım dünler )\r\nE )\r\nYıkar mı sandın beni bu yalancı ayrılık)\r\n\r\nAm \r\nYoksun umurumda bile değil\r\nE \r\nDudağımda adın şiir oluyor\r\nAm \r\nYoksun ezberimdeki sevdan hiç okunmadı\r\n\r\nDm )\r\nEşiğimdeki ayak izin her gün gelişin )\r\nE X\r\nYüreğime gidişin hiç dokunmadı )\r\n\r\nAm )\r\nVarsın böyle geçsin yabancı günler )\r\nE )\r\nVarsın canımı alsın yine yalnızlık X\r\nDm )\r\nKokunu verirken vazomda güller )\r\nE )\r\nYıkar mı sandın beni bu yalancı ayrılık)\r\n\r\n\',rap,Unknown,turkce_akorlar.sql,2025-10-25T21:17:03.282517
66,AHMET KAYA POTPORİ 4,AHMET KAYA  HİT,"\'AHMET KAYA -POTPORİ\r\nEm \r\nSakin göllerin kuğusuyduk\r\nAm \r\nSalınarak mavzer yatağında\r\nAm \r\nYarılan ekmeğin buğusuyduk\r\nAm \r\nGöğsüm daralıyor, yüreğim yanıyor\r\nF \r\nOlmasaydı sonumuz böyle\r\n--------------------------------------------------------------\r\nAm \r\nYagmur yagar islanirsin vay aman )\r\n \r\nGünes dogar kaybolursun vay aman )\r\n ) \r\nAy isigi der durursun vay aman )\r\nG \r\nYakamozsun sen )\r\n------------------------------------------------------------------\r\nAm\r\nBeni burada arama\r\nDm \r\nArama anne\r\nAm\r\nKapıda Adımı\r\nDm \r\nAdımı sorma\r\nDm \r\n\r\n\r\nDEVAM EDECEK ŞAŞMAZCOM.\r\nSaçlarına yıldız düşmüş\r\nBb 2\r\nKoparma anne ağlama\r\n--------------------------------------------------------------------\r\nEm \r\nİste boyle karanliklar icinde\r\nDm \r\nDevriyeler adim adim gezende\r\nAm \r\nYar uykuda ben yine penceremde\r\nF \r\nDogacak gunesi goresim gelir\r\n-----------------------------------------------------------------\r\nAm / \r\nAcımasız olma şimdi bu kadar dün gibi dün gibi çekip gitme\r\n / / \r\nBırak da sarılayım ayaklarına kum gibi kum gibi ezip geçme\r\n\'",arabesk,Unknown,turkce_akorlar.sql,2025-10-25T21:17:03.282637
67,ben sensiz yaşamaya alışamamki v1,Ahmet Özhan,\'Ben sensiz yaşamaya alışamam ki\r\n\r\nAhmet Özhan\r\n\r\n\r\nintro Klasık gitar\r\n\r\n \r\n \',rock,Unknown,turkce_akorlar.sql,2025-10-25T21:17:03.282666
68,ben sensiz yaşamaya alışamamki,Ahmet Özhan,\'ahmet özhan\r\n \r\n \',arabesk,Unknown,turkce_akorlar.sql,2025-10-25T21:17:03.282692
69,aşan bilir,ahmet sariaslan,\'beni bıraktın gittin c\r\nhiç özlemedin kahrolsun dm\r\nsarılamadım internettendi am \r\nkonuşamadık ama sokulabilsem d\r\nlanet olsun bedeki şansa f\r\naaaaaaaaaoooooooooo a\r\nseni gidi lanetsinsn c\r\nküçük lanet seni gidi c\',arabesk,Unknown,turkce_akorlar.sql,2025-10-25T21:17:03.282732
70,başladığı gibi bitsin,ahmet selim,\' BAŞLADIĞI GİBİ BİTSİN ..\r\nem am\r\nBaşladığı gibi bitsin\r\n em\r\nŞarkıların dilinde \r\n d\r\nBitecekti nasıl olsa\r\nc d em\r\nBitecekti günün birinde.\r\nem am\r\nBırak mektuplar kalsın\r\n em\r\nResimlerin duvarda\r\n d\r\nUcu yanmış duruyor\r\nc d em\r\nKalbimin kenarında.\r\n\r\nem am\r\nSen olma beni öldüren\r\n em\r\nSen olma mumları söndüren\r\n d\r\nBaharda başımı döndüren\r\nc d em\r\nGözlerinle bakma bakma.\r\n \r\n erkut kır\r\n\',pop,Unknown,turkce_akorlar.sql,2025-10-25T21:17:03.282790
71,Ne zaman (Orjinal Ton),Ahmet Şeker,\'# # )\r\nO gidişin zoruma gitti yemin ettin çünkü bana herzaman )\r\nFm# # )\r\nGönlüm çaresizlikten bitti bilmiyorum kavuşmamız ne zaman )\r\n # ) \r\nKahrimdan ağladım acımdan yalvardım )\r\n # )\r\nSusmadım ağladim döneceksin ne zaman )\r\n\r\nBm # )\r\nBen aşkının yalancısıyım ozaman ben aşklarin en acısıyım ozaman ) \r\n # # TEKRAR\r\nBilmiyorumki kavuşmamiz ne zaman ne zaman sevgilim ne zaman )\r\nFm# )\r\nHerşey hep aynı )\r\n\r\nBm - # - - # - - - #\r\n\r\nA TEKRAR\r\n\r\nB TEKRAR \r\n\r\nBm # \r\nGeçer geçer geçer acılar biter biter biter hayat\r\n \r\nSusar susar susar bu gönlüm seçer seçer seçer bu kalp\r\n # #\r\nBilmiyorumki kavuşmamiz ne zaman ne zaman sevgilim ne zaman \r\n\r\nBm - # - - # - - - #\',arabesk,Unknown,turkce_akorlar.sql,2025-10-25T21:17:03.282899
72,tokyo drift,ahmetcan solak,\'si si si si si si sol mi fa re\r\n\r\nsi si si si si si sol mi fa re\r\n\r\nsi si si si si si sol mi fa re\r\n\r\nsi si si si si si sol mi fa re\r\n\r\n\r\n\r\nsi si si si si si sol mi fa re\r\n\r\nsi si si si si si sol mi fa re\r\n\r\nsi si si si si si sol mi fa re\',arabesk,Unknown,turkce_akorlar.sql,2025-10-25T21:17:03.282939
73,sevenler ağlarmış v1,ahmetcan solak,\' \r\nBir yarim olsun isterdim gözleri yeşil\r\nAm \r\nBir yarim olsun isterdim gülyüzü gülen\r\nAm \r\nOnu çok sevmek isterdim delice sevmek\r\nC \r\nPeşinden koşup koşup sonunda almak \r\n\r\nAm \r\nBen sevmek sevmek isterdim nereden bilirdim \r\nG \r\nSevenler ağlarmış\r\nAm \r\nBen sevmek sevmek isterdim nereden bilirdim\r\nG \r\nSevenler ağlarmış \r\n\r\nAm \r\nBir yarim oldu sonunda gözleri yeşil\r\nAm \r\nBir yarim oldu sonunda gülyüzü gülen\r\nAm \r\nSevmeyi tattım sonunda deli gibi sevdim\r\nAm \r\nFakat sevdamın sonunu ben bilemedim\r\n\r\nAm \r\nBen sevmek sevmek isterdim nereden bilirdim\r\nG \r\nSevenler ağlarmış\r\nAm \r\nBen sevmek sevmek isterdim nereden bilirdim\r\nG \r\nSevenler ağlarmış\r\n\',arabesk,Unknown,turkce_akorlar.sql,2025-10-25T21:17:03.283228
74,yağmur yağsın,ahmetcan solak,\'am dm\r\nyağmur yağsın kar yağsın\r\nam dm \r\nyüreğimde hep sen varsın\r\nam dm\r\ngerçekten seviyor musun beni?\r\nam dm\r\nanlıyorsun değil mi?\r\nam dm\r\nmutlusun belki şimdi\r\nam dm\r\nzevk alıyorsun hayattan\r\nam dm\r\nen engebeli yoldan geçti\r\nG am \r\naşkınla yandım\r\nG am\r\nşaşırtın beni\r\nG am\r\nkandırdın değil mi?\r\n\r\nTHE END...\r\n\r\nTO BE CONTUNED\',arabesk,Unknown,turkce_akorlar.sql,2025-10-25T21:17:03.283373
75,Kimler geldi,Ajda PEKKAN,\' \r\nBilmem ki bu akşam sen de bir hoşmusun\r\nD \r\nİçmeden hatıralardan sarhoşmusun\r\nC \r\nEllerin sanki bak hala ellerimde yanıyor duyuyormusun\r\n \r\nDostlar seni söylüyor sahi mutsuzmusun\r\nD \r\nBu yolda dönüş yok sen bilmiyormusun\r\nC \r\nHer şey gönlünce olmaz demiştim sana\r\n \r\nKaderden kaçılmaz görüyorsun\r\n \r\nKimler geldi hayatımdan kimler geçti\r\n \r\nHiç birisi hasretini gidermedi\r\n \r\nEn güzeli senin kadar sevilmedi\r\n \r\nKimler geldi kimler geçti\',pop,Unknown,turkce_akorlar.sql,2025-10-25T21:17:03.283457
76,o benim dünyam,Ajda PEKKAN,"\'AJDA PEKKAN O BENİM DÜNYAM\r\n\r\n \r\nNe zaman güneş açsa o gücüme güç katar\r\n \r\nBir sözüyle bir nefesiyle canıma can katar\r\n \r\nNe zaman şimşek olsa ondan ödüm kopar\r\n \r\nBakışında nazarında o anda kanım donar\r\n------------------------------------------------------------\r\n \r\nO benim dünyam\r\n \r\nOnunla nefes alan ve onunla yok olan\r\n \r\nÖylesine güçlü öylesine güzel\r\n\r\nÖylesine benim olan\r\n------------------------------------------------------------\r\n \r\nO benim dünyam\r\n \r\nOnunla sevebilen ve nefret eden\r\n \r\nÖylesine güçlü öylesine güzel\r\n\r\nÖylesine benim olan\r\n------------------------------------------------------------\r\n \r\nNe zaman bahar olsa içim içime sığmaz\r\n \r\nBana gülüşü ve beni öpüşü, böyle bir aşk olamaz\r\n \r\nNe zaman fırtınaysa ona karşı durulmaz\r\n \r\nDelicesine öfkesinden tozum toprağım kalmaz\r\n\r\n Baran BASYURT & Ugur ESER...\'",arabesk,Unknown,turkce_akorlar.sql,2025-10-25T21:17:03.283575
77,sardı korkular,Ajda PEKKAN,"\'\r\n\r\n \r\nSardı korkular, gelecek yıllar\r\n \r\nDüşündüm sensiz nasıl yaşanacaklar\r\n \r\nGözlerimde canlanınca yaptığın haksızlıklar\r\n \r\nGüçlendim, herşey bambaşka olacak...\r\n\r\n \r\nDöndün bak, geldin şimdi\r\n\r\n \r\n yaşamaya...\r\n\r\nNa na naa... \r\n \r\nŞimdi gel de gör beni, bambaşka biri\r\n \r\nTopladım dağılan kalbimin her köşesini\r\n \r\nArdından ağlayan o zavallı kız nerede şimdi \r\n \r\nGel gör beni, sevenlere vereceğim sevgimi, herşeyimi\r\n\r\n\r\n\'",arabesk,Unknown,turkce_akorlar.sql,2025-10-25T21:17:03.283681
